Country,Year,Total_Renewable_Energy
Europe,1999,775.7167750599999
Europe,2000,814.366860246
Europe,2001,833.80936751
Europe,2002,780.23203502
Europe,2003,754.43081974
Europe,2004,830.51187186
Europe,2005,857.3747493
Europe,2006,867.3261239999999
Europe,2007,914.8298360000001
Europe,2008,964.108698
Europe,2009,997.622333
Europe,2010,1076.2069230000002
Europe,2011,1055.71085
Europe,2012,1174.31384
Europe,2013,1281.79719
Europe,2014,1313.40051
Europe,2015,1348.36359
Europe,2016,1387.19974
Europe,2017,1402.77593
Europe,2018,1497.88294
Europe,2019,1528.8496
Europe,2020,1671.6666500000001
Europe,2021,1701.79115
Europe,2022,1676.33531
Europe,2023,1841.62449
Europe (EI),1990,522.07559743
Europe (EI),1991,533.156639
Europe (EI),1992,551.7699741
Europe (EI),1993,575.4855942
Europe (EI),1994,584.1164032
Europe (EI),1995,595.2182433
Europe (EI),1996,579.7058017100001
Europe (EI),1997,607.0280062429999
Europe (EI),1998,640.8339454999999
Europe (EI),1999,650.05961506
Europe (EI),2000,681.33628925
Europe (EI),2001,684.1091295
Europe (EI),2002,651.81596502
Europe (EI),2003,633.91692274
Europe (EI),2004,700.6546768599999
Europe (EI),2005,724.0165493
Europe (EI),2006,738.0147637
Europe (EI),2007,773.7005758
Europe (EI),2008,833.1825879999999
Europe (EI),2009,860.9573130000001
Europe (EI),2010,964.767593
Europe (EI),2011,950.053333
Europe (EI),2012,1075.395544
Europe (EI),2013,1169.14784
Europe (EI),2014,1191.61322
Europe (EI),2015,1262.8102800000001
Europe (EI),2016,1291.4346500000001
Europe (EI),2017,1302.97552
Europe (EI),2018,1402.9971300000002
Europe (EI),2019,1464.10691
Europe (EI),2020,1582.75082
Europe (EI),2021,1598.8526900000002
Europe (EI),2022,1607.79565
Europe (EI),2023,1769.32747
European Union (27),1990,302.8041574
European Union (27),1991,316.774856
European Union (27),1992,330.71086410000004
European Union (27),1993,341.0320267
European Union (27),1994,351.80009820000004
European Union (27),1995,353.7804045
European Union (27),1996,353.20799301
European Union (27),1997,369.62014184599997
European Union (27),1998,387.13401849999997
European Union (27),1999,388.68913706
European Union (27),2000,412.28234925000004
European Union (27),2001,439.3172915
European Union (27),2002,394.910968
European Union (27),2003,399.71719773999996
European Union (27),2004,442.80344190000005
European Union (27),2005,443.88268530000005
European Union (27),2006,468.3765068
European Union (27),2007,497.65489890000003
European Union (27),2008,542.469302
European Union (27),2009,571.8401905000001
European Union (27),2010,653.9404079999999
European Union (27),2011,643.995187
European Union (27),2012,727.3098150000001
European Union (27),2013,804.65755
European Union (27),2014,833.57686
European Union (27),2015,854.21185
European Union (27),2016,869.433234
European Union (27),2017,872.92752
European Union (27),2018,939.06349
European Union (27),2019,972.12237
European Union (27),2020,1057.26695
European Union (27),2021,1075.28063
European Union (27),2022,1079.50343
European Union (27),2023,1211.6682
Finland,1990,16.015455
Finland,1991,18.19652
Finland,1992,20.059594
Finland,1993,19.438672
Finland,1994,18.259751
Finland,1995,19.544837
Finland,1996,17.760982
Finland,1997,20.151208
Finland,1998,24.408292
Finland,1999,21.193416999999997
Finland,2000,23.378601
Finland,2001,21.548567000000002
Finland,2002,19.830679
Finland,2003,19.065382999999997
Finland,2004,25.631877000000003
Finland,2005,23.468789
Finland,2006,22.466651
Finland,2007,24.324302000000003
Finland,2008,27.781233
Finland,2009,21.700953
Finland,2010,24.195264
Finland,2011,24.176565
Finland,2012,28.559187
Finland,2013,25.629667
Finland,2014,26.270619
Finland,2015,30.526724
Finland,2016,30.411957
Finland,2017,31.476710999999998
Finland,2018,32.140222
Finland,2019,31.884461
Finland,2020,35.92734
Finland,2021,38.174507
Finland,2022,38.66659
Finland,2023,41.8553408
France,1990,55.779271526
France,1991,59.704489603999995
France,1992,71.09197760400001
France,1993,66.87308517999999
France,1994,80.9575825
France,1995,75.4547542
France,1996,68.4770805
France,1997,66.4535352
France,1998,64.76958570000001
France,1999,75.40849193
France,2000,69.40222325
France,2001,77.7391605
France,2002,64.20610345
France,2003,63.0557673
France,2004,63.940447984
France,2005,56.32450076
France,2006,62.33790605
France,2007,65.908
France,2008,73.82600000000001
France,2009,69.658
France,2010,78.196
France,2011,64.75837899999999
France,2012,83.662755
France,2013,97.727769
France,2014,92.574703
France,2015,90.2847323
France,2016,97.1093783
France,2017,90.85731200000001
France,2018,111.418657
France,2019,111.068975
France,2020,123.163002
France,2021,119.74940900000001
France,2022,111.049946
France,2023,139.786989
Germany,1990,18.842000000000002
Germany,1991,17.462
Germany,1992,20.474
Germany,1993,21.226
Germany,1994,23.014
Germany,1995,25.11
Germany,1996,22.999000000000002
Germany,1997,24.226000000000003
Germany,1998,26.223999999999997
Germany,1999,29.173000000000002
Germany,2000,37.8
Germany,2001,39.0
Germany,2002,46.1
Germany,2003,46.669849
Germany,2004,57.957236
Germany,2005,63.427401
Germany,2006,72.55526499999999
Germany,2007,89.429967
Germany,2008,94.369205
Germany,2009,96.07019600000001
Germany,2010,105.415076
Germany,2011,124.42829799999998
Germany,2012,143.407863
Germany,2013,151.94827999999998
Germany,2014,161.91814699999998
Germany,2015,188.136496
Germany,2016,189.129508
Germany,2017,215.684452
Germany,2018,222.93557
Germany,2019,241.16962
Germany,2020,251.08132
Germany,2021,233.94890800000002
Germany,2022,254.646768
Germany,2023,272.449
Greece,1990,1.771
Greece,1991,3.101
Greece,1992,2.2119999999999997
Greece,1993,2.33
Greece,1994,2.637
Greece,1995,3.564
Greece,1996,4.386
Greece,1997,3.918
Greece,1998,3.787
Greece,1999,4.755
Greece,2000,4.144
Greece,2001,2.932
Greece,2002,3.577
Greece,2003,5.8919999999999995
Greece,2004,5.917781
Greece,2005,6.406421999999999
Greece,2006,7.6797130000000005
Greece,2007,4.594842
Greece,2008,5.75088
Greece,2009,8.16313
Greece,2010,10.536438
Greece,2011,8.143518
Greece,2012,10.140962
Greece,2013,14.350567
Greece,2014,12.178443000000001
Greece,2015,14.850275
Greece,2016,14.892479999999999
Greece,2017,13.801039
Greece,2018,16.148429
Greece,2019,16.096481999999998
Greece,2020,17.554199
Greece,2021,22.136603
Greece,2022,22.447767
Greece,2023,24.16230567
High-income countries,1990,1276.6892573399998
High-income countries,1991,1300.1112387
High-income countries,1992,1290.4130880999999
High-income countries,1993,1358.0033928
High-income countries,1994,1327.6163879
High-income countries,1995,1409.2984887
High-income countries,1996,1438.5381204
High-income countries,1997,1482.8697782000002
High-income countries,1998,1459.88166733
High-income countries,1999,1477.4605223
High-income countries,2000,1495.8404917
High-income countries,2001,1417.8778478000002
High-income countries,2002,1457.2262135
High-income countries,2003,1449.7840964
High-income countries,2004,1501.3131447
High-income countries,2005,1553.7242163
High-income countries,2006,1599.591912
High-income countries,2007,1617.9840020000001
High-income countries,2008,1716.082327
High-income countries,2009,1768.451824
High-income countries,2010,1860.9318899999998
High-income countries,2011,1982.2144640000001
High-income countries,2012,2089.48017
High-income countries,2013,2225.44511
High-income countries,2014,2302.0235000000002
High-income countries,2015,2398.0567199999996
High-income countries,2016,2504.39915
High-income countries,2017,2635.32433
High-income countries,2018,2762.50421
High-income countries,2019,2838.88728
High-income countries,2020,3063.6412199999995
High-income countries,2021,3154.0597399999997
High-income countries,2022,3312.57046
High-income countries,2023,3477.04644
Hong Kong,1990,0.0
Hong Kong,1991,0.0
Hong Kong,1992,0.0
Hong Kong,1993,0.0
Hong Kong,1994,0.0
Hong Kong,1995,0.0
Hong Kong,1996,0.0
Hong Kong,1997,0.0
Hong Kong,1998,0.0
Hong Kong,1999,0.0
Hong Kong,2000,0.0
Hong Kong,2001,0.0
Hong Kong,2002,0.0
Hong Kong,2003,0.0
Hong Kong,2004,0.0
Hong Kong,2005,0.0
Hong Kong,2006,0.000694
Hong Kong,2007,0.000865
Hong Kong,2008,0.000807
Hong Kong,2009,0.001099
Hong Kong,2010,0.041041
Hong Kong,2011,0.046868
Hong Kong,2012,0.045053
Hong Kong,2013,0.039836
Hong Kong,2014,0.0469
Hong Kong,2015,0.061811
Hong Kong,2016,0.06949200000000001
Hong Kong,2017,0.07169400000000001
Hong Kong,2018,0.074268
Hong Kong,2019,0.091605
Hong Kong,2020,0.143313
Hong Kong,2021,0.236468
Hong Kong,2022,0.34611269200000006
Hong Kong,2023,0.36303328200000007
Hungary,1990,0.195
Hungary,1991,0.218
Hungary,1992,0.20400000000000001
Hungary,1993,0.20500000000000002
Hungary,1994,0.20600000000000002
Hungary,1995,0.219
Hungary,1996,0.257
Hungary,1997,0.269
Hungary,1998,0.215
Hungary,1999,0.246
Hungary,2000,0.243
Hungary,2001,0.257
Hungary,2002,0.23700000000000002
Hungary,2003,0.336
Hungary,2004,0.9359999999999999
Hungary,2005,1.8699999999999999
Hungary,2006,1.4929999999999999
Hungary,2007,1.883
Hungary,2008,2.3569999999999998
Hungary,2009,2.895
Hungary,2010,3.0130000000000003
Hungary,2011,2.7079999999999997
Hungary,2012,2.6471810000000002
Hungary,2013,2.7879050000000003
Hungary,2014,3.1505400000000003
Hungary,2015,3.229
Hungary,2016,3.2580000000000005
Hungary,2017,3.48
Hungary,2018,3.7659999999999996
Hungary,2019,4.69
Hungary,2020,5.529
Hungary,2021,6.914999999999999
Hungary,2022,7.662000000000001
Hungary,2023,8.916244
Iceland,1990,4.43661
Iceland,1991,4.420725
Iceland,1992,4.534067
Iceland,1993,4.71527
Iceland,1994,4.76766
Iceland,1995,4.965364
Iceland,1996,5.10544828
Iceland,1997,5.574377419999999
Iceland,1998,6.26823405
Iceland,1999,7.1775139999999995
Iceland,2000,7.673151000000001
Iceland,2001,8.023458
Iceland,2002,8.401102
Iceland,2003,8.4870056
Iceland,2004,8.6142758
Iceland,2005,8.6743158
Iceland,2006,9.921595
Iceland,2007,11.9743877
Iceland,2008,16.46537
Iceland,2009,16.8324298
Iceland,2010,17.0574045
Iceland,2011,17.208309936
Iceland,2012,17.546035
Iceland,2013,18.113320248
Iceland,2014,18.119765245
Iceland,2015,18.794645204
Iceland,2016,18.546085778
Iceland,2017,19.236447984
Iceland,2018,19.826993
Iceland,2019,19.486173591
Iceland,2020,19.1242346
Iceland,2021,19.611687
Iceland,2022,20.117463553
Iceland,2023,20.234022814
India,1990,66.464953365
India,1991,74.12686532000001
India,1992,70.26860689
India,1993,71.07931954
India,1994,80.7836753
India,1995,76.98215113100001
India,1996,70.69812924600001
India,1997,72.186733306
India,1998,86.010318406
India,1999,85.38758940599999
India,2000,80.265513507
India,2001,76.18822511100001
India,2002,72.78292201299999
India,2003,74.629371317
India,2004,109.193975018
India,2005,107.464317818
India,2006,127.54883
India,2007,141.7579
India,2008,138.91222
India,2009,134.32603
India,2010,142.608495
India,2011,173.6209
India,2012,165.243975
India,2013,187.90142000000003
India,2014,202.03618999999998
India,2015,203.20763200000002
India,2016,208.207255
India,2017,234.90534599999998
India,2018,263.61972000000003
India,2019,303.159756
India,2020,315.67
India,2021,332.233223
India,2022,378.705716
India,2023,381.964583
Indonesia,1990,7.61986
Indonesia,1991,8.46063
Indonesia,1992,10.731219999999999
Indonesia,1993,9.98305
Indonesia,1994,9.58685
Indonesia,1995,10.505669999999999
Indonesia,1996,11.16724
Indonesia,1997,8.594
Indonesia,1998,13.65
Indonesia,1999,14.32051
Indonesia,2000,14.8884
Indonesia,2001,17.6896
Indonesia,2002,16.176299999999998
Indonesia,2003,15.4009
Indonesia,2004,16.3396
Indonesia,2005,17.34
Indonesia,2006,16.297
Indonesia,2007,18.32502
Indonesia,2008,19.865215
Indonesia,2009,20.714165
Indonesia,2010,26.864669999999997
Indonesia,2011,21.99725
Indonesia,2012,22.4874
Indonesia,2013,26.505899999999997
Indonesia,2014,25.4298
Indonesia,2015,24.267685
Indonesia,2016,29.94668
Indonesia,2017,32.01377
Indonesia,2018,48.364909999999995
Indonesia,2019,48.04478
Indonesia,2020,52.90147
Indonesia,2021,56.20112
Indonesia,2022,65.39273
Indonesia,2023,65.19437
Iran,1990,7.381
Iran,1991,5.607
Iran,1992,9.204
Iran,1993,10.533
Iran,1994,6.896
Iran,1995,8.323
Iran,1996,8.814
Iran,1997,5.941
Iran,1998,7.488
Iran,1999,5.178
Iran,2000,3.8175000000000003
Iran,2001,4.1556999999999995
Iran,2002,8.042300000000001
Iran,2003,9.615599999999999
Iran,2004,11.9793
Iran,2005,14.5189
Iran,2006,18.6344
Iran,2007,18.099999999999998
Iran,2008,7.6339999999999995
Iran,2009,6.9512
Iran,2010,10.4319
Iran,2011,10.9187
Iran,2012,12.808300000000001
Iran,2013,14.863000000000001
Iran,2014,14.751299999999999
Iran,2015,13.4108
Iran,2016,15.604800000000001
Iran,2017,17.660245
Iran,2018,10.834256
Iran,2019,35.108159
Iran,2020,24.937209999999997
Iran,2021,15.5638598
Iran,2022,15.969610014
Iran,2023,24.773319074
Iraq,1990,4.650264
Iraq,1991,2.145184
Iraq,1992,5.219066
Iraq,1993,6.161732
Iraq,1994,6.247761
Iraq,1995,7.119707
Iraq,1996,6.489375
Iraq,1997,6.608055
Iraq,1998,6.19756
Iraq,1999,3.55905
Iraq,2000,3.196577
Iraq,2001,3.701006
Iraq,2002,4.56004
Iraq,2003,4.7559
Iraq,2004,5.749923
Iraq,2005,4.893819
Iraq,2006,4.99076
Iraq,2007,4.56631
Iraq,2008,2.932036
Iraq,2009,2.83021
Iraq,2010,3.615072
Iraq,2011,3.399509
Iraq,2012,4.396909
Iraq,2013,4.655021
Iraq,2014,2.8925020000000004
Iraq,2015,2.603442
Iraq,2016,3.428539
Iraq,2017,2.233388
Iraq,2018,2.194247
Iraq,2019,5.339809
Iraq,2020,4.5392046200000005
Iraq,2021,3.7223260000000002
Iraq,2022,3.07290314
Iraq,2023,3.81005334
Ireland,1990,0.697
Ireland,1991,0.746
Ireland,1992,0.8220008999999999
Ireland,1993,0.7800027
Ireland,1994,0.93900342
Ireland,1995,0.72900288
Ireland,1996,0.76300738
Ireland,1997,0.8090235800000001
Ireland,1998,1.1700457100000001
Ireland,1999,1.12405003
Ireland,2000,1.18506102
Ireland,2001,1.02707759
Ireland,2002,1.38108442
Ireland,2003,1.13809718
Ireland,2004,1.3941375200000001
Ireland,2005,1.8736555400000001
Ireland,2006,2.47506202
Ireland,2007,2.7953369400000003
Ireland,2008,3.5876915
Ireland,2009,4.109262036
Ireland,2010,3.729929107
Ireland,2011,5.424428881
Ireland,2012,5.253521479
Ireland,2013,5.623480043000001
Ireland,2014,6.386835915
Ireland,2015,7.858528901000001
Ireland,2016,7.512016
Ireland,2017,8.880767
Ireland,2018,10.200052
Ireland,2019,11.794114999999998
Ireland,2020,13.459019
Ireland,2021,11.602166
Ireland,2022,13.071269000000001
Ireland,2023,13.877666909999999
Israel,1990,0.003
Israel,1991,0.006
Israel,1992,0.029
Israel,1993,0.026
Israel,1994,0.023
Israel,1995,0.025
Israel,1996,0.024
Israel,1997,0.025
Israel,1998,0.025
Israel,1999,0.033
Israel,2000,0.031
Israel,2001,0.02
Israel,2002,0.032
Israel,2003,0.043
Israel,2004,0.039
Israel,2005,0.039
Israel,2006,0.025
Israel,2007,0.024
Israel,2008,0.032
Israel,2009,0.099
Israel,2010,0.17
Israel,2011,0.30100000000000005
Israel,2012,0.484
Israel,2013,0.5616
Israel,2014,0.9566000000000001
Israel,2015,1.3175999999999999
Israel,2016,1.8128999999999997
Israel,2017,1.823
Israel,2018,2.0163
Israel,2019,3.3049
Israel,2020,4.366600001000001
Israel,2021,5.520800003000001
Israel,2022,6.400099998
Israel,2023,8.079899567
Italy,1990,34.902919192
Italy,1991,45.538878788
Italy,1992,45.766919192
Italy,1993,45.222838384
Italy,1994,48.239717172
Italy,1995,41.457636363999995
Italy,1996,46.221666666
Italy,1997,46.206
Italy,1998,46.477
Italy,1999,51.315000000000005
Italy,2000,50.88
Italy,2001,54.347
Italy,2002,48.316
Italy,2003,46.866
Italy,2004,53.871
Italy,2005,48.439
Italy,2006,50.635
Italy,2007,47.714999999999996
Italy,2008,58.163
Italy,2009,69.2567
Italy,2010,76.96459999999999
Italy,2011,82.96180000000001
Italy,2012,92.2224
Italy,2013,112.00890000000001
Italy,2014,120.67840000000001
Italy,2015,108.9043
Italy,2016,108.0222
Italy,2017,103.89774
Italy,2018,114.453
Italy,2019,115.8849
Italy,2020,116.996823
Italy,2021,116.3391
Italy,2022,100.4661
Italy,2023,113.99148
Japan,1990,98.236126
Japan,1991,106.067857
Japan,1992,91.90661700000001
Japan,1993,104.162831596
Japan,1994,77.964493596
Japan,1995,93.128605596
Japan,1996,92.47710619200001
Japan,1997,102.974890441
Japan,1998,105.401944957
Japan,1999,100.533198635
Japan,2000,101.03214373
Japan,2001,98.31747923
Japan,2002,98.64693
Japan,2003,112.13441999999999
Japan,2004,112.43207720000001
Japan,2005,102.7875883
Japan,2006,114.46564000000001
Japan,2007,101.7602076
Japan,2008,101.9963463
Japan,2009,97.2647848
Japan,2010,118.2369118
Japan,2011,113.49014500000001
Japan,2012,111.32929200000001
Japan,2013,120.55022
Japan,2014,133.898398
Japan,2015,154.01326749999998
Japan,2016,151.763182
Japan,2017,163.31058030000003
Japan,2018,175.33460350000001
Japan,2019,176.400923
Japan,2020,193.031151
Japan,2021,208.13822100000002
Japan,2022,213.184518
Japan,2023,223.54720499999996
Kazakhstan,1990,7.366
Kazakhstan,1991,7.2
Kazakhstan,1992,6.866
Kazakhstan,1993,7.629
Kazakhstan,1994,9.179
Kazakhstan,1995,8.331
Kazakhstan,1996,7.331
Kazakhstan,1997,6.499
Kazakhstan,1998,6.141
Kazakhstan,1999,6.132
Kazakhstan,2000,7.5310507
Kazakhstan,2001,8.081139
Kazakhstan,2002,8.889543
Kazakhstan,2003,8.62454
Kazakhstan,2004,8.056666
Kazakhstan,2005,7.85597
Kazakhstan,2006,7.7680697
Kazakhstan,2007,8.171407
Kazakhstan,2008,7.459829
Kazakhstan,2009,6.8791046
Kazakhstan,2010,8.022023
Kazakhstan,2011,7.8834697
Kazakhstan,2012,7.6399517
Kazakhstan,2013,7.7360991
Kazakhstan,2014,8.2773352
Kazakhstan,2015,9.4475603
Kazakhstan,2016,11.986009899999999
Kazakhstan,2017,11.6447384
Kazakhstan,2018,10.9053431
Kazakhstan,2019,11.0969804
Kazakhstan,2020,11.932304
Kazakhstan,2021,12.5867663
Kazakhstan,2022,13.2884417
Kazakhstan,2023,14.408420398
Kuwait,1990,0.0
Kuwait,1991,0.0
Kuwait,1992,0.0
Kuwait,1993,0.0
Kuwait,1994,0.0
Kuwait,1995,0.0
Kuwait,1996,0.0
Kuwait,1997,0.0
Kuwait,1998,0.0
Kuwait,1999,0.0
Kuwait,2000,0.0
Kuwait,2001,0.0
Kuwait,2002,0.0
Kuwait,2003,0.0
Kuwait,2004,0.0
Kuwait,2005,0.0
Kuwait,2006,0.0
Kuwait,2007,0.0
Kuwait,2008,0.0
Kuwait,2009,0.0
Kuwait,2010,0.0
Kuwait,2011,0.0
Kuwait,2012,0.0
Kuwait,2013,0.000182
Kuwait,2014,0.003278
Kuwait,2015,0.00509
Kuwait,2016,0.048814
Kuwait,2017,0.053214
Kuwait,2018,0.055174
Kuwait,2019,0.06218
Kuwait,2020,0.06346538
Kuwait,2021,0.2140706
Kuwait,2022,0.17909687000000002
Kuwait,2023,0.1643015
Latvia,1990,4.496
Latvia,1991,3.275
Latvia,1992,2.521
Latvia,1993,2.876
Latvia,1994,3.305
Latvia,1995,2.937
Latvia,1996,1.861
Latvia,1997,2.9549999999999996
Latvia,1998,4.318
Latvia,1999,2.759
Latvia,2000,2.824
Latvia,2001,2.839
Latvia,2002,2.485
Latvia,2003,2.338
Latvia,2004,3.196
Latvia,2005,3.415
Latvia,2006,2.787
Latvia,2007,2.8280000000000003
Latvia,2008,3.212
Latvia,2009,3.553
Latvia,2010,3.6350000000000002
Latvia,2011,3.0782
Latvia,2012,4.0962000000000005
Latvia,2013,3.5332
Latvia,2014,2.7641999999999998
Latvia,2015,2.7842000000000002
Latvia,2016,3.482382
Latvia,2017,5.4617
Latvia,2018,3.498595
Latvia,2019,3.19211
Latvia,2020,3.649529
Latvia,2021,3.717823
Latvia,2022,3.78263
Latvia,2023,4.73893085
Lithuania,1990,0.414
Lithuania,1991,0.338
Lithuania,1992,0.311
Lithuania,1993,0.393
Lithuania,1994,0.452
Lithuania,1995,0.373
Lithuania,1996,0.326
Lithuania,1997,0.295
Lithuania,1998,0.417
Lithuania,1999,0.414
Lithuania,2000,0.3393
Lithuania,2001,0.3275
Lithuania,2002,0.3572
Lithuania,2003,0.3321
Lithuania,2004,0.42769999999999997
Lithuania,2005,0.45949999999999996
Lithuania,2006,0.4358
Lithuania,2007,0.5807
Lithuania,2008,0.602
Lithuania,2009,0.6839999999999999
Lithuania,2010,0.911
Lithuania,2011,1.112
Lithuania,2012,1.1827
Lithuania,2013,1.5257
Lithuania,2014,1.5101
Lithuania,2015,1.6797
Lithuania,2016,2.0956
Lithuania,2017,2.5378
Lithuania,2018,2.2056
Lithuania,2019,2.4691
Lithuania,2020,2.5751
Lithuania,2021,2.6217
Lithuania,2022,3.0272
Lithuania,2023,3.79865603
Lower-middle-income countries,1990,140.75690933
Lower-middle-income countries,1991,148.367521
Lower-middle-income countries,1992,145.6082617
Lower-middle-income countries,1993,155.8972993
Lower-middle-income countries,1994,166.5756754
Lower-middle-income countries,1995,164.023915401
Lower-middle-income countries,1996,162.605289306
Lower-middle-income countries,1997,155.265586606
Lower-middle-income countries,1998,183.057588606
Lower-middle-income countries,1999,183.791879506
Lower-middle-income countries,2000,172.7547517074
Lower-middle-income countries,2001,173.17468820699997
Lower-middle-income countries,2002,172.267698235
Lower-middle-income countries,2003,182.19571542
Lower-middle-income countries,2004,222.5416759
Lower-middle-income countries,2005,225.955403164
Lower-middle-income countries,2006,255.622977791
Lower-middle-income countries,2007,270.82984847
Lower-middle-income countries,2008,259.40959714
Lower-middle-income countries,2009,261.36057582
Lower-middle-income countries,2010,276.10866248
Lower-middle-income countries,2011,316.643103
Lower-middle-income countries,2012,302.7065561
Lower-middle-income countries,2013,360.886384
Lower-middle-income countries,2014,372.456262
Lower-middle-income countries,2015,368.7185553
Lower-middle-income countries,2016,389.323423
Lower-middle-income countries,2017,441.49354800000003
Lower-middle-income countries,2018,466.88266699999997
Lower-middle-income countries,2019,527.14737
Lower-middle-income countries,2020,552.959469
Lower-middle-income countries,2021,592.133898
Lower-middle-income countries,2022,658.493532
Lower-middle-income countries,2023,667.5554970000001
Luxembourg,1990,0.08250500000000001
Luxembourg,1991,0.09797600000000001
Luxembourg,1992,0.08177000000000001
Luxembourg,1993,0.081712
Luxembourg,1994,0.10107999999999999
Luxembourg,1995,0.10749299999999999
Luxembourg,1996,0.075448
Luxembourg,1997,0.10291900000000001
Luxembourg,1998,0.143068
Luxembourg,1999,0.12185
Luxembourg,2000,0.17063899999999999
Luxembourg,2001,0.167691
Luxembourg,2002,0.151284
Luxembourg,2003,0.14113799999999999
Luxembourg,2004,0.195231
Luxembourg,2005,0.209051
Luxembourg,2006,0.245628
Luxembourg,2007,0.264556
Luxembourg,2008,0.282382
Luxembourg,2009,0.267812
Luxembourg,2010,0.26803200000000005
Luxembourg,2011,0.24577300000000002
Luxembourg,2012,0.308056
Luxembourg,2013,0.37017100000000003
Luxembourg,2014,0.39763
Luxembourg,2015,0.43078599999999995
Luxembourg,2016,0.457203
Luxembourg,2017,0.600388
Luxembourg,2018,0.68325
Luxembourg,2019,0.796712
Luxembourg,2020,0.9762879999999999
Luxembourg,2021,0.9898440000000001
Luxembourg,2022,1.011287
Luxembourg,2023,1.06164357
Malaysia,1990,4.026689
Malaysia,1991,4.4493155
Malaysia,1992,4.286
Malaysia,1993,4.853
Malaysia,1994,6.483
Malaysia,1995,6.218
Malaysia,1996,5.184
Malaysia,1997,4.173
Malaysia,1998,4.457
Malaysia,1999,7.552
Malaysia,2000,7.564903
Malaysia,2001,6.6400939999999995
Malaysia,2002,5.8194
Malaysia,2003,5.5065
Malaysia,2004,6.149360000000001
Malaysia,2005,6.5995
Malaysia,2006,6.946964
Malaysia,2007,6.716773
Malaysia,2008,8.603761
Malaysia,2009,8.283368
Malaysia,2010,7.6239545
Malaysia,2011,9.593535
Malaysia,2012,10.7596624
Malaysia,2013,13.04329
Malaysia,2014,14.308
Malaysia,2015,14.948
Malaysia,2016,21.094
Malaysia,2017,27.941
Malaysia,2018,28.308
Malaysia,2019,28.791
Malaysia,2020,30.592
Malaysia,2021,33.740508999999996
Malaysia,2022,35.769923999999996
Malaysia,2023,35.978193000000005
Mexico,1990,29.606944000000002
Mexico,1991,28.4607754
Mexico,1992,33.183217
Mexico,1993,33.1596906
Mexico,1994,26.499845399999998
Mexico,1995,34.0251105
Mexico,1996,37.532832
Mexico,1997,32.2633434
Mexico,1998,30.753531
Mexico,1999,38.7963214
Mexico,2000,39.459525
Mexico,2001,34.708827
Mexico,2002,30.96165
Mexico,2003,26.828917800000003
Mexico,2004,32.467228
Mexico,2005,35.874965
Mexico,2006,37.9888607
Mexico,2007,35.846587
Mexico,2008,47.394065
Mexico,2009,34.892427760000004
Mexico,2010,46.466290099999995
Mexico,2011,45.923215400000004
Mexico,2012,43.059792
Mexico,2013,40.121745000000004
Mexico,2014,53.636906100000004
Mexico,2015,48.2360865
Mexico,2016,48.977756119999995
Mexico,2017,50.777206699999994
Mexico,2018,55.242452
Mexico,2019,57.506301699999995
Mexico,2020,69.3652804
Mexico,2021,82.09325899999999
Mexico,2022,83.12626
Mexico,2023,76.2935157
Middle Africa (EI),1990,10.291
Middle Africa (EI),1991,9.984
Middle Africa (EI),1992,10.828999999999999
Middle Africa (EI),1993,10.220999999999998
Middle Africa (EI),1994,9.741
Middle Africa (EI),1995,10.84
Middle Africa (EI),1996,10.874
Middle Africa (EI),1997,10.145
Middle Africa (EI),1998,9.932
Middle Africa (EI),1999,10.336
Middle Africa (EI),2000,11.376942999999999
Middle Africa (EI),2001,11.635092
Middle Africa (EI),2002,11.747392
Middle Africa (EI),2003,12.161149
Middle Africa (EI),2004,14.091299999999999
Middle Africa (EI),2005,14.502442
Middle Africa (EI),2006,16.333242
Middle Africa (EI),2007,15.245441999999999
Middle Africa (EI),2008,16.316442000000002
Middle Africa (EI),2009,16.238841999999998
Middle Africa (EI),2010,16.90332
Middle Africa (EI),2011,17.203591
Middle Africa (EI),2012,17.015811000000003
Middle Africa (EI),2013,19.440927
Middle Africa (EI),2014,20.869302
Middle Africa (EI),2015,21.090994
Middle Africa (EI),2016,22.143684
Middle Africa (EI),2017,25.055633
Middle Africa (EI),2018,28.213685
Middle Africa (EI),2019,29.746979
Middle Africa (EI),2020,32.418967
Middle Africa (EI),2021,32.92966
Middle Africa (EI),2022,33.34215125
Middle Africa (EI),2023,34.43035903
Middle East (EI),1990,15.274263999999999
Middle East (EI),1991,11.010183999999999
Middle East (EI),1992,17.828066
Middle East (EI),1993,20.047732
Middle East (EI),1994,16.55076
Middle East (EI),1995,18.653706
Middle East (EI),1996,18.699376
Middle East (EI),1997,15.930055
Middle East (EI),1998,17.21356
Middle East (EI),1999,11.83905
Middle East (EI),2000,10.764677
Middle East (EI),2001,11.669496
Middle East (EI),2002,16.873181
Middle East (EI),2003,18.533183
Middle East (EI),2004,23.149760999999998
Middle East (EI),2005,24.009102000000002
Middle East (EI),2006,28.399722999999998
Middle East (EI),2007,26.870912
Middle East (EI),2008,13.920042
Middle East (EI),2009,12.441785
Middle East (EI),2010,17.7505755
Middle East (EI),2011,18.81926
Middle East (EI),2012,22.2477196
Middle East (EI),2013,24.572498000000003
Middle East (EI),2014,21.7195205
Middle East (EI),2015,19.086641
Middle East (EI),2016,23.872616
Middle East (EI),2017,25.58862
Middle East (EI),2018,20.5100341
Middle East (EI),2019,53.5399764
Middle East (EI),2020,46.6379996
Middle East (EI),2021,40.92067583
